Country,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028136767,0.021282469,0.020982398,0.017138206,0.018508215,0.061003956,0.026455975,0.023417012,0.023801041,0.020292633,0.018365377,0.019500697,0.017423409,0.016881646,0.013821546,0.012621871,0.012253197,0.011694372,0.010929608,0.009934277,0.00970116,0.008950414,0.009431087,0.011591163,0.012405866,0.014719321,0.016229277,0.016989555
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026943633,0.022907132,0.017440585,0.018721825,0.018437613,0.018143477,0.017489693,0.016564618,0.014522614,0.014722723,0.014037176,0.014112806,0.013627768,0.013692949,0.01334412,0.017380273,0.015552802,0.01607465,0.016342497
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026523297,0.029131856,0.032455824,0.029029463,0.030550373,0.03015797,0.029414035,0.027626919,0.025920551,0.018171215,0.026124857,0.022516502,0.022309994,0.024691873,0.022732321,0.019555071,0.019679194,0.020313067,0.020190813,0.019011358,0.018303366,0.01905638,0.019006386,0.01908042,0.01873241,0.019261299,0.019207504,0.020020328,0.017521397,0.017974162,0.018478522,0.018031836,0.018146768,0.017984499,0.019190368,0.021405458,0.019492177,0.0190166,0.020448002,0.019750954,0.022874852,0.022426236,0.022285611,0.038327285
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022045427,0.022012236,0.020402159,0.019850871,0.019067272,0.042992808,0.044457112,0.039140286,0.042054706,0.047972961,0.04547415,0.047733347,0.042476825,0.02740608,0.031147284,0.026134477,0.023690729,0.0301765,0.030041749,0.026402593,0.024989142,0.024207452,0.022872961,0.020884871,0.020076576,0.020069936,0.018451255,0.014936183,0.013999844,0.012780696,0.012269766,0.012355687,0.011739252,0.012922308,0.013476638,0.014507182,0.014277045,0.017337551,0.017914442,0.018355987,0.020095043,0.018525935,0.017248743,0.016138953
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035112859,0.037865045,0.03511898,0.040059474,0.051539432,0.040275712,0.042099541,0.034479085,0.029731616,0.022739436,0.021706212,0.022505172,0.021297981,0.021572765,0.020859653,0.02003645,0.019709937,0.019006599,0.019407688,0.018260863,0.017429453,0.019090581,0.016366879,0.025264707,0.023755846,0.023132039,0.027113413,0.028532464
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019963603,0.01939519,0.031545581,0.029738287,0.022831162,0.017443365,0.015738265,0.016553124,0.01843161,0.017760268,0.018411111,0.01652006,0.016790905,0.01593998,0.014783889,0.014593851,0.015164867,0.01249183,0.010670627,0.010780828,0.009786182,0.009848794,0.011095019,0.011160989,0.011042888,0.01221701,0.017049714,0.019220048,0.017415465,0.01808561,0.020165347
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022472333,0.018173014,0.016540747,0.015730348,0.015363628,0.014013683,0.013611825,0.012113025,0.010931663,0.013004825,0.013876186,0.014037983,0.014306519,0.014201972,0.015421822,0.014429145,0.014929191,0.015861568,0.016031252,0.012921708,0.011667912,0.010469483,0.009737396,0.009301195,0.010042871,0.009817806,0.009778568,0.010543316,0.010585627,0.012337706,0.012921278,0.013366501
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022033898,0.022966443,,0.040593119,0.03281867,0.039093986,0.03528096,0.036973742,0.035600249,0.031272494,0.026977147,0.027283722,0.027419967,0.028719314,0.029476132,0.030425747,0.033955794,0.041570499,0.042656461,0.038539464,0.035837669,0.039972446,0.039433783,0.042392258,0.040903492,0.038497306,0.041198862,0.047877058,0.049825437,0.044651448,0.04081746,0.05450925
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024002256,0.050004678,0.019465846,0.027369013,0.022542303,0.023240498,0.024123559,0.026251099,0.022678621,0.023120626,0.022433138,0.024263626,0.026294811,0.022990697,0.034177593,0.028641949,0.032912111,0.033254217,0.027910044,0.046701356,0.046586183,0.045409233,0.045550131,0.054648768,0.036885273,0.037563017,0.035492933,0.038490186,0.05241526,0.049305174,0.037995364,0.046021031
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016224986,0.027909715,0.036216083,0.016994638,0.012606926,0.017689666,0.014950987,0.013667607,0.013469842,0.014382907,0.014002458,0.012990639,0.013582223,0.014984531,0.017094125,0.016497659,0.014534929,0.01372577,0.013413834,0.012244951,0.012292187,0.012707967,0.010423276,0.01138066,0.015232809,0.013720044,0.015379943,0.01396423,0.014032586,0.013652893,0.016486931,0.017977034
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02210173,0.012535877,0.01136974,0.009243749,0.006155825,0.00740186,0.01000533,0.010684891,0.01373839,0.033391698,0.05218307,0.091591165,0.085201184,0.056065971,0.037096324,0.031029687,0.029837341,0.025705524,0.023579396,0.020029459,0.020816403,0.01969743,0.018971132,0.01776554,0.018054778,0.016115357,0.014657331,0.016811438
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005300672,0.007737941,0.009259659,0.009066937,0.009027725,0.006248552,0.005112991,0.003872825,0.004025923,0.004198466,0.004163813,0.00360979,0.004002351,0.004826345,0.005161935,0.006085356,0.004578866,0.002628792,0.002729496,0.002740799,0.002812615,0.002931854,0.002956245,0.003441913,0.00324532,0.003323237,0.003621224,0.003854633,0.003777285,0.00328875,0.005466788
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044270323,0.041813246,0.045237007,0.0378443,0.037565588,0.040398093,0.027326491,0.030732879,0.033070298,0.035463192,0.037562774,0.036708381,0.033003536,0.033312372,0.032463572,0.031185421,0.03149486,0.039240634,0.035850857,0.034330438,0.036892404,0.038540426,0.04112993,0.048715147,0.054251477,0.042489961,0.037198224,0.038603375,0.041714789,0.036117407,0.046900348,0.058641889
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004346458,0.024177718,0.027349476,0.031788345,0.039882409,0.032440318,0.028835276,0.035110828,0.027692672,0.026761995,0.027455788,0.025068243,0.027924893,0.027715918,0.028700028,0.026729223,0.028403539,0.027419965,0.022582877,0.02353452,0.023928953,0.029673683,0.038478485,0.036686179,0.032414929,0.036351661,0.040679377,0.044003147,0.03425492,0.258799436,0.366531099
Austria,,,,,,,,,,0.016268458,0.01812384,0.017021113,0.014581857,0.013093375,0.013520719,0.015796678,0.018873002,0.015072134,0.016244051,0.016091664,0.015426747,0.014992566,0.013801301,0.01246107,0.012022867,0.011849886,0.012768825,0.014512784,0.013651968,0.013459519,0.014292126,0.014338457,0.014202461,0.013800517,0.014129967,0.013911759,0.014141583,0.015126236,0.015087585,0.014166779,0.012991811,0.012341549,0.011956603,0.011542171,0.010992141,0.011155845,0.010944531,0.010732321,0.01049683,0.01046434,0.010180729,0.009802461,0.009803186,0.0090824,0.008835278,0.009136403,0.008934805,0.008501426,0.007858132,0.009004572,0.008707051,0.008333796,0.008212327,0.007908976,0.007784643,0.007508254,0.007477801,0.006981164,0.007297377,0.00757279,0.00745028,0.007503597,0.008841271,0.008736941,0.007685286,0.008442748
Belgium,,,,,,0.048625578,0.04880254,0.037834116,0.03558163,0.036083995,0.035709566,0.035183357,0.033973479,0.032590701,0.032847522,0.03216631,0.032134717,0.029730636,0.03112586,0.031345816,0.0311509,0.02931815,0.029186401,0.028989259,0.0288076,0.028353111,0.027614162,0.030650345,0.030933695,0.031432486,0.032615221,0.03261345,0.032501954,0.033660494,0.032699446,0.031914132,0.030079024,0.029312339,0.029537726,0.029017948,0.026287484,0.024608543,0.023554405,0.022876928,0.018323325,0.017359659,0.016771432,0.015657522,0.015401027,0.014769758,0.014639193,0.013858356,0.013412103,0.012765042,0.012157122,0.012149882,0.011492721,0.010966412,0.010561231,0.010980188,0.012219145,0.011677684,0.010904882,0.010522178,0.010417565,0.010089595,0.009709598,0.009092842,0.008947062,0.008835634,0.008913581,0.008884294,0.010124847,0.010387266,0.011823964,0.01214616
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012702917,0.015771579,0.053914777,0.05700256,0.053693551,0.073740356,0.072647761,0.09129286,0.040749526,0.040239892,0.030410342,0.045247148,0.055739108,0.046763179,0.02733851,0.028220902,0.031532222,0.021301607,0.019851631,0.019557692,0.020374697,0.018999979,0.016845997,0.016297049,0.018168195,0.018529246,0.017378321,0.016547517,0.016070091,0.01542602,0.016476676,0.014045576,0.015681029,0.017605459,0.01786619,0.019201717,0.018379204,0.01822731,0.01824603
Denmark,,,0.01664503,0.020529887,0.02739504,0.033633475,0.031943692,0.031811895,0.03026286,0.030787953,0.028771112,0.025890138,0.027288776,0.025868116,0.030182731,0.030415239,0.028429145,0.028321377,0.026367497,0.025882109,0.026759341,0.023916076,0.0242912,0.023622222,0.021799733,0.019758076,0.022348439,0.023972495,0.022042032,0.022163031,0.022718212,0.022515274,0.023630925,0.024386664,0.02419895,0.023647429,0.022354707,0.021046721,0.019448192,0.020316475,0.020874706,0.020242201,0.01950757,0.019546802,0.018893773,0.019071977,0.017701099,0.016853147,0.016448167,0.016159612,0.016080264,0.015648547,0.014574441,0.015323807,0.015081499,0.014668512,0.014237042,0.013114885,0.01377492,0.013072468,0.013550046,0.013501786,0.013986218,0.013135313,0.01351819,0.01227252,0.011492733,0.01111446,0.011476376,0.011382333,0.012775393,0.012950924,0.013771311,0.013001222,0.013676155,0.01953196
Finland,,,,,,,,,,,0.017079655,0.018749287,0.01769041,0.018361815,0.025131783,0.019271418,0.01859273,0.017973404,0.017139513,0.016155212,0.017550744,0.014374777,0.01375854,0.014490469,0.015308455,0.01453702,0.012701787,0.015081598,0.013401246,0.01405352,0.014294441,0.014790093,0.016709355,0.015455867,0.016437501,0.018232638,0.016040418,0.016765791,0.0172391,0.01645533,0.016076912,0.015343145,0.015633515,0.01781231,0.01907131,0.018680115,0.017556036,0.014225415,0.015304723,0.015351551,0.014631756,0.012231038,0.012411475,0.011445128,0.011546372,0.014468573,0.014701636,0.014645177,0.014424019,0.012875205,0.013909394,0.015607424,0.014917582,0.01489409,0.015265847,0.015338609,0.014519302,0.01449961,0.014196526,0.013512976,0.013625344,0.013537176,0.014258228,0.012912328,0.015736381,0.024214862
France,,,0.046541811,0.059868628,0.0722792,0.07571529,0.061207856,0.053848348,0.064603929,0.061605964,0.056875298,0.056352469,0.054284859,0.052956075,0.051588713,0.047400857,0.045402503,0.043953195,0.042901033,0.042952459,0.04136846,0.036797517,0.034585577,0.03316093,0.032303046,0.031437192,0.030864406,0.031971455,0.031561396,0.032315686,0.031514873,0.031393954,0.031552051,0.032461326,0.032238391,0.032371318,0.031873693,0.031439328,0.03085765,0.031204516,0.029631806,0.028799353,0.028052676,0.028121364,0.026906607,0.026895348,0.02660375,0.024924962,0.02414474,0.023754097,0.022262083,0.02177843,0.020850182,0.020306953,0.02046258,0.020956804,0.021043508,0.020237069,0.019750983,0.019075286,0.018970759,0.020981473,0.019694194,0.018914062,0.018710806,0.018498759,0.018629614,0.018722583,0.019172824,0.01908642,0.018430087,0.018364615,0.019964777,0.019144061,0.019324235,0.020563867
Germany,,,,,,0.039663409,0.03740232,0.038439495,0.034109841,0.038981216,0.027901938,0.041678308,0.037698629,0.037399063,0.044959672,0.04899284,0.043842997,0.040910725,0.039092968,0.040776763,0.034063873,0.033986229,0.030126306,0.030602136,0.031675076,0.031596173,0.032611413,0.032832162,0.031355666,0.030382937,0.030494446,0.029641824,0.029613498,0.030418797,0.030342956,0.030269739,0.029262247,0.028673795,0.027903286,0.02772299,0.026409099,0.025324305,0.025184327,0.01997835,0.018604799,0.016935383,0.015502764,0.01495022,0.014658585,0.014093017,0.013908948,0.013950744,0.01358883,0.013234383,0.013279581,0.013169249,0.012689574,0.010656297,0.01199303,0.011724718,0.01209034,0.013106041,0.012668266,0.012061503,0.012416775,0.011852579,0.01149942,0.011373384,0.011512304,0.011534037,0.011705485,0.012618415,0.013742718,0.013210272,0.013771384,0.015196519
Greece,,0.059063333,0.060088325,0.066368582,0.064288838,0.051146019,0.054935154,0.051136149,0.059415928,0.050027412,0.047661429,0.048564659,0.04857303,0.0424357,0.040484297,0.038244846,0.035735621,0.034984649,0.035846874,0.043457077,0.046901803,0.047887861,0.041973022,0.041191992,0.039565251,0.035177091,0.048244688,0.058473216,0.058292274,0.059185357,0.055754445,0.051812483,0.04660806,0.057357013,0.056265935,0.051724767,0.048354443,0.046925669,0.041280151,0.042555204,0.041982322,0.037658695,0.037982603,0.034848651,0.036298009,0.036001247,0.035819723,0.031731902,0.033119133,0.033658689,0.035338688,0.033604699,0.034653553,0.032514129,0.030773746,0.024938948,0.026056725,0.028365963,0.027834189,0.026793059,0.029830523,0.032248411,0.027502183,0.025222788,0.024437756,0.02367772,0.023522877,0.024633033,0.025721202,0.025634899,0.027164531,0.026224531,0.030693435,0.038668791,0.040242397,0.032344076
Ireland,,,,,,,,,,,0.014489518,0.014183919,0.013303867,0.013201421,0.0129022,0.012428171,0.013032079,0.013269081,0.012343605,0.011871268,0.011328513,0.010992804,0.011586093,0.012439451,0.01328811,0.013126949,0.014069324,0.01625959,0.016151625,0.015251774,0.014830835,0.015822006,0.01665267,0.015806066,0.015912369,0.014926312,0.014124394,0.014160442,0.014232053,0.012823002,0.011994342,0.011054761,0.012035033,0.012539353,0.012041185,0.011392251,0.011087326,0.010143594,0.009899272,0.009240661,0.008238695,0.007506765,0.006956977,0.007035172,0.006340137,0.005875409,0.005683223,0.005406127,0.005131512,0.005087548,0.005769878,0.00601169,0.005747607,0.005443958,0.005141581,0.005023269,0.004599174,0.003411676,0.003357866,0.003060346,0.002864635,0.002789054,0.002675552,0.002469649,0.002186527,0.002168579
Italy,,,,0.037770899,0.039941207,0.033275571,0.035321933,0.03251679,0.031661962,0.030858738,0.030421335,0.029538941,0.02713826,0.025738691,0.026338384,0.02753438,0.027273559,0.027475802,0.0298872,0.027677469,0.026489616,0.024224008,0.020582101,0.022389709,0.02391176,0.021958174,0.020706268,0.019752322,0.018281437,0.018908085,0.018797551,0.018739595,0.017636432,0.018211125,0.020053729,0.020165014,0.020086078,0.019363689,0.019771426,0.020603536,0.020728575,0.020264273,0.018807984,0.018588527,0.01751977,0.01786768,0.017137428,0.014678431,0.015884923,0.016266928,0.016445089,0.016832998,0.017410595,0.016793647,0.017061872,0.017089955,0.016826733,0.016009688,0.015213433,0.014470525,0.015356748,0.015542107,0.015004946,0.014759566,0.01426925,0.013990204,0.012829697,0.012082283,0.013348353,0.013573706,0.013592909,0.013115096,0.01738984,0.016812622,0.016945575,0.016057829
Luxembourg,,,0.012083338,0.014078874,0.021430807,0.026071885,0.029437696,0.029163725,0.017124275,0.017591927,0.017396079,0.015874059,0.009069529,0.010001521,0.011624637,0.01067221,0.01245854,0.012203151,0.01211879,0.009960859,0.008250228,0.007375808,0.006819932,0.007126468,0.007380459,0.007069352,0.006850001,0.008697189,0.008909969,0.009065049,0.009291908,0.009186959,0.010418442,0.0109342,0.01077152,0.010882413,0.010421696,0.008675544,0.008330868,0.009159159,0.009514945,0.007884583,0.007883447,0.008113852,0.008271984,0.007071544,0.007415614,0.005953269,0.00587036,0.0061389,0.006399205,0.005714019,0.005441185,0.006802871,0.005868255,0.006071799,0.006112355,0.005847762,0.005207877,0.00501624,0.003649128,0.003713118,0.004410095,0.003767756,0.003589373,0.003584924,0.003668568,0.004155715,0.003789492,0.004951109,0.005006556,0.005461984,0.005780771,0.004712492,0.00625326,0.007490545
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01276251,0.012691838,0.014562578,0.012210667,0.011081848,0.00914918,0.008711199,0.009731834,0.01001961,0.010240591,0.008423582,0.008748124,0.008246912,0.007314719,0.006836547,0.006255173,0.006669174,0.006358461,0.006301229,0.0067053,0.00819605,0.006530518,0.006176907,0.006163692,0.00679751,0.006505909,0.005806402,0.005275879,0.005099476,0.004867616,0.004672037,0.005118888,0.004796258,0.004343253,0.005018687,0.005668819,0.004863194,0.004325294,0.00558644
Netherlands,,,,,,,,,0.05793747,0.053168383,0.047181953,0.040238283,0.037039018,0.040872839,0.041227753,0.040108345,0.039326527,0.035712903,0.033702843,0.035233358,0.032563349,0.032289286,0.028662356,0.028388295,0.0281854,0.027029972,0.026534717,0.028438601,0.026889094,0.029544575,0.027470705,0.028402328,0.027842986,0.028631194,0.031414706,0.028485847,0.028617244,0.027682181,0.027251198,0.027134672,0.026109095,0.025174039,0.023690199,0.022485315,0.022130026,0.020278294,0.01913061,0.017942405,0.017566077,0.016592732,0.015806481,0.015898254,0.014340043,0.014379069,0.01426556,0.014438096,0.014268278,0.013964853,0.013933891,0.013547168,0.013053192,0.013976333,0.013254337,0.012883653,0.012354089,0.011661516,0.011596879,0.011327115,0.011636269,0.011568037,0.012166742,0.01318361,0.01441264,0.01398252,0.013521896,0.015325625
Norway,,0.027092334,0.023684734,0.030482281,0.040082964,0.05077809,0.050046055,0.039253645,0.035212293,0.0358657,0.035060088,0.035758124,0.032004356,0.030042044,0.032415179,0.032084273,0.03119164,0.033979365,0.035679598,0.035125628,0.036078431,0.036042525,0.034728395,0.033915044,0.03291466,0.031336051,0.030355353,0.032084303,0.031240298,0.030981768,0.028413189,0.027665459,0.026190189,0.026239722,0.027445921,0.027949715,0.025444344,0.027960002,0.02808417,0.029783244,0.028930899,0.029101571,0.028862269,0.027474872,0.029647003,0.026873498,0.027331371,0.02307491,0.02163075,0.020160796,0.021567377,0.020391056,0.017058319,0.017045415,0.020805919,0.019748545,0.018487851,0.015758847,0.01444668,0.014591721,0.013703337,0.015969098,0.01507628,0.014425276,0.0139319,0.014052522,0.014622794,0.014981233,0.016173438,0.017051533,0.017152974,0.018437354,0.019659837,0.017210242,0.015005213,0.016072812
Portugal,,,0.023426092,,,0.02487269,0.025755077,0.026031331,0.024801632,0.024658889,0.02440196,0.025970875,0.025556708,0.038875018,0.042266736,0.039557892,0.041114973,0.038136131,0.038528957,0.044637902,0.045028156,0.041390166,0.041378807,0.043317658,0.040610442,0.034795626,0.043422799,0.030951081,0.02358347,0.020702088,0.02093885,0.020286209,0.020267249,0.020026738,0.020351335,0.019092767,0.018613234,0.018435434,0.019158255,0.018593021,0.018854265,0.018875026,0.018408281,0.018299548,0.018052441,0.017865071,0.016812128,0.017069899,0.016016439,0.015411569,0.014226123,0.014258425,0.01406468,0.014445032,0.014640202,0.014326934,0.01504874,0.015937918,0.015120852,0.013779081,0.014159467,0.015340638,0.01488218,0.014917985,0.014058599,0.014411211,0.013076866,0.013265584,0.01541103,0.012370679,0.013402596,0.013746963,0.014297907,0.015195331,0.013992691,0.015192971
Spain,,,,,,,0.022908677,0.023107,0.022600943,0.022346428,0.019334355,0.019054529,0.02250747,0.020312448,0.022677459,0.019696329,0.019305586,0.018848668,0.020796194,0.018519569,0.022976725,0.024341675,0.022866162,0.021079717,0.023177821,0.021107417,0.022075639,0.020042622,0.023210469,0.023142327,0.023579573,0.024970649,0.024898958,0.025821087,0.026603067,0.029362729,0.029660055,0.029547217,0.026250367,0.026147007,0.024893752,0.023596751,0.022933052,0.021291922,0.020428037,0.020118717,0.020013374,0.019170224,0.01814439,0.017228157,0.017573199,0.017552346,0.01725518,0.01629584,0.014559737,0.014225444,0.014302212,0.013871778,0.013700075,0.013631063,0.013676205,0.013583538,0.013873781,0.013318766,0.014236304,0.012723604,0.012539124,0.01270232,0.011371359,0.012300291,0.012543338,0.012327049,0.013666455,0.013521177,0.014339966,0.015090123
Sweden,,,,,,,,,,,,,0.037769709,0.037206133,0.038634443,0.039672772,0.038661977,0.039126307,0.038580133,0.036114518,0.034765469,0.034592807,0.033586683,0.034100368,0.034079643,0.032785873,0.03215397,0.030816031,0.030031129,0.031010821,0.031477755,0.031233574,0.029234516,0.029482371,0.028537548,0.027378226,0.026719613,0.026730084,0.025865683,0.024827961,0.02445516,0.024327501,0.024622209,0.023198846,0.023387909,0.022637108,0.021314662,0.01753405,0.014846029,0.019089759,0.018726238,0.018659494,0.018230674,0.017772983,0.016411545,0.0159679,0.014412834,0.014069875,0.013182055,0.012999815,0.011637472,0.011598043,0.011871285,0.011016912,0.011301103,0.011125205,0.011264473,0.010665021,0.010530164,0.010231792,0.010322461,0.010934092,0.011460864,0.01185224,0.013060428,0.014734106
Switzerland,,,,,,,,,,0.028314318,0.029884339,0.027108168,0.023414504,0.024690771,0.025675676,0.025163367,0.025358557,0.024679593,0.025307934,0.023823738,0.021765176,0.021979237,0.021033475,0.020525268,0.019681261,0.018614486,0.018759745,0.019007527,0.02162581,0.020220866,0.019673644,0.020397994,0.016786065,0.016628022,0.017281945,0.017488056,0.017012483,0.018249719,0.01661022,0.015618661,0.015648053,0.015241654,0.015721472,0.015378249,0.015237093,0.013669643,0.013322841,0.013558109,0.012837568,0.012208641,0.011852039,0.010862122,0.010292801,0.009918801,0.009563883,0.009266304,0.008889251,0.00833064,0.007538085,0.007182323,0.007224844,0.007317934,0.006872202,0.006947823,0.006690017,0.007126362,0.006348983,0.006513411,0.006647505,0.006656846,0.006528766,0.006963243,0.00772559,0.006744647,0.006904638,0.00702718
United Kingdom,,,0.072084326,0.082951963,0.103739488,0.109604551,0.100568215,0.090851324,0.085625479,0.079866221,0.076245302,0.072906025,0.070924864,0.069213875,0.06944166,0.068007434,0.06596056,0.064369786,0.062490368,0.062357037,0.059411052,0.055021956,0.051974132,0.050763306,0.051710478,0.049061611,0.050694271,0.053396034,0.051755033,0.049232776,0.047330431,0.046797576,0.050199035,0.049837634,0.053813265,0.053968856,0.055080795,0.053207046,0.050598237,0.046866684,0.042142876,0.040409543,0.039832177,0.041168024,0.038647178,0.035906495,0.033819337,0.028541995,0.027245923,0.025601488,0.024959623,0.024229096,0.023727966,0.024111221,0.024856597,0.02552062,0.024978214,0.024227161,0.023696744,0.023746578,0.024871501,0.026477245,0.025679996,0.024990399,0.024178175,0.022923205,0.021844855,0.02048908,0.01984491,0.019500289,0.019445557,0.019852537,0.021622159,0.02073222,0.020739256,0.022648791
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015261799,0.017522872,0.020779221,0.049581313,0.058927519,0.056988913,0.069025816,0.085351619,0.04790336,0.041793057,0.045881582,0.058377625,0.052532539,0.056030458,0.056446617,0.052847915,0.057037506,0.05878072,0.053698552,0.051113022,0.051832318,0.052739398,0.050684874,0.05333104,0.055036215,0.03961671,0.041480816,0.046111066,0.046588328,0.040449288,0.032143811,0.031029477,0.029569902,0.028001614,0.036105352,0.032778237,0.035914972,0.038444906,0.041413976,0.04418512,0.046441113,0.046706353,0.043207377,0.040410863,0.04029861,0.040456495,0.03553883,0.031456934,0.0310846
Egypt,,,,,,,,,,,,,,,0.066754792,0.086646884,0.103283898,0.101174345,0.087182688,0.089076985,0.111330438,0.143360534,0.159878829,0.171870122,0.135645303,0.135135135,0.172742435,0.154318461,0.137268961,0.131120585,0.099407135,0.064689379,0.061603103,0.074169096,0.071889606,0.079586739,0.082652321,0.078569331,0.074981306,0.065287428,0.050608766,0.03968099,0.034676995,0.036117447,0.032155006,0.03097737,0.031539347,0.030820362,0.029748119,0.028414852,0.026593833,0.025697675,0.025512651,0.029855686,0.032784548,0.031772853,0.028775312,0.027142204,0.026062186,0.023796347,0.021807855,0.02032645,0.019529671,0.018370255,0.016481758,0.01610057,0.016896948,0.017231474,0.016666052,0.014220317,0.012499662,0.011809718,0.011224755,0.011220093,0.010484815,0.008705655
Iran,,,,,,,,,,,,,0.022949088,0.023466422,0.023074109,0.02590357,0.028818267,0.032495249,0.038189954,0.044579918,0.051763636,0.059690542,0.058569033,0.030470125,0.022753703,0.018647054,0.087503502,0.120691929,0.112479723,0.101898301,0.111132051,0.05797247,0.053431502,0.081903808,0.079068906,0.070970807,0.063548538,0.065124184,0.06079336,0.058891078,0.062697776,0.045579805,0.029426501,0.02169708,0.017893054,0.017003612,0.0207301,0.021541659,0.022448645,0.024988747,0.026290792,0.024045517,0.022950422,0.024181793,0.021745764,0.024050403,0.028345578,0.030366545,0.033151938,0.026539828,0.026833419,0.030477055,0.027865481,0.023816345,0.026866085,0.021807719,0.021165571,0.025570908,0.027964356,0.028443384,0.022434345,0.021106891,0.021679201,0.022162876,0.021115521,0.020614037
Iraq,,,,,,,,,,0.065426937,0.060753532,0.067127979,0.070506319,0.068513989,0.069108166,0.082508846,0.079565139,0.088732666,0.085205584,0.084270624,0.09220854,0.113800847,0.111682261,0.10516111,0.106410924,0.12258362,0.124948194,0.116746221,0.111631002,0.098128134,0.081177594,0.061487679,0.055115247,0.108295344,,,,,,,,,,,,,,,,,,,,,,,0.016755894,0.022425803,0.018975717,0.02239928,0.023677598,0.028991401,0.027093523,0.023034402,0.018995684,0.03315831,0.02950614,0.054129253,0.035633058,0.038623443,0.027881043,0.032945913,0.031323217,0.023091136,0.018057189,0.020731628
Israel,,,,,,,,,,,,,0.074602483,0.078650163,0.09160792,0.097535741,0.08984627,0.085691538,0.094346734,0.154425145,0.174280147,0.19089317,0.234470563,0.227998035,0.203710188,0.278560927,0.276552864,0.304638028,0.292455931,0.230872133,0.22891135,0.193846932,0.189193366,0.202622686,0.183882101,0.155468887,0.161822289,0.166006435,0.147677129,0.169001449,0.159470946,0.124457327,0.123626862,0.155869829,0.109250775,0.11523244,0.101199658,0.079187439,0.077296542,0.074792679,0.069802167,0.065301233,0.06297165,0.065080631,0.065940133,0.06486406,0.063580351,0.062649127,0.060495645,0.063678656,0.063918011,0.061481119,0.05936345,0.057696198,0.056419727,0.054589691,0.056471968,0.054363359,0.0543406,0.054455236,0.053045258,0.050884743,0.052950452,0.049640284,0.0445574,0.053174115
Jordan,,,,,,,,,,,,0.22540107,0.203967447,0.165070774,0.181455004,0.171185128,0.14842176,0.134099045,0.194942611,0.234924623,0.240638186,,0.185080264,0.17152962,0.183551847,0.186651584,0.175099867,0.152466368,0.172410146,0.125292954,0.117174928,0.122138026,0.106458786,0.100089736,0.099396951,0.098508382,0.092163003,0.100481091,0.097745603,0.095775806,0.093636147,0.09070781,0.077510676,0.099730896,0.069242487,0.069771094,0.06539457,0.044542485,0.060269175,0.061315062,0.062746217,0.062822332,0.062565564,0.058930785,0.054460145,0.060010595,0.051417213,0.047953228,0.04659324,0.058512826,0.059949716,0.063913839,0.057414998,0.054016416,0.046557209,0.041937398,0.042034526,0.041851629,0.044355063,0.046843537,0.045600909,0.045662375,0.047175757,0.048247738,0.048962588,0.049053785
