Country,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.2232766,67.57600316,,166.9976546,144.0298036,183.1406443,180.6493866,194.4094422,197.067073,191.3516609,189.2569816,217.948457,240.4909137,294.2253366,347.573195,407.4164504,472.8516968,492.8930968,514.9482029,471.8723148,483.1711335,543.9515105,552.3112235,597.8750373,587.8354849,601.706741,679.1834519,846.0987844,821.9379319,777.2407439,795.20158,1152.82903
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.4008222,378.0328055,190.9941852,157.9382624,139.0648091,159.8310963,182.1428498,237.7420912,252.1430956,285.1985086,307.0881069,382.982035,464.2563108,543.3081563,1116.126302,1743.727218,2346.505284,2072.771918,1364.80101,2596.815693,2694.072405,2725.110984,2735.096224,2906.68407,1938.721735,2034.98655,2140.923929,2313.619115,2717.178377,3077.627477,2991.035294,3228.238282
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.630185,351.8659957,353.3648534,139.4308429,107.0262311,175.1663392,163.9282618,164.0496549,181.6691229,226.3465167,235.3036498,237.8392191,287.8587452,374.6154634,486.5732787,530.8918163,544.0567023,481.697765,541.9362345,581.9152747,653.9233249,699.8228941,583.8442479,626.492895,791.8230293,749.1175049,926.2149204,877.1873767,928.0546701,974.5364538,1105.174741,1248.816138
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.4929686,78.88548893,76.16869786,58.64380491,40.00676512,50.76853469,72.60936066,88.32470084,123.3026603,327.4905862,556.3431629,1101.52405,1045.602446,637.755452,477.9774974,430.0749212,446.1407604,405.717041,393.0415418,350.0080508,376.1074345,381.7661327,392.0538748,386.6799638,373.6488528,370.7264016,360.3441707,441.9025534
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.15599631,39.9082596,50.34222307,48.03011555,48.92759191,32.16875036,25.5320701,19.53829996,21.56829818,25.28931072,27.48226732,24.5567847,28.58580917,36.3311436,41.28384589,50.81915367,36.74715234,28.02298299,30.93334677,31.72826354,35.27548907,38.62937585,39.49080207,46.84425624,45.87575192,48.9705414,55.52805668,55.16065056,62.33070935,47.74981511,79.2995817
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54793.46978,47899.15769,45281.10981,29793.19623,28131.68256,30755.53954,18290.10735,20311.5119,27404.92056,29616.51737,32808.9466,34401.39655,35956.85232,40861.71417,45227.71644,49230.43209,54093.17434,56753.99492,57907.72369,61801.30044,71606.15691,75095.79347,80481.93654,86743.29143,92992.4755,75353.78432,72514.62638,75764.91472,77544.91006,79081.15017,102366.6365,126473.3543
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.692642,1745.886223,1876.05747,1808.170626,2241.003801,1811.400588,1668.654693,2069.130281,1747.702274,1858.546519,2147.440388,2317.856957,2807.024732,3149.095275,3827.653775,3744.564655,3430.123424,3450.529901,3170.532037,3550.004558,3774.057997,4522.901202,4942.362349,4962.116028,4790.980795,5779.819441,6697.098656,7432.215517,6879.288351,41183.92747,62076.24369
Austria,,,,,,,,,,1293.225024,1471.744872,1456.091884,1365.171411,1310.846696,1379.941067,1691.874578,2128.469551,1761.032508,2022.958526,2049.959376,2054.365737,2114.638232,2092.652552,2014.535911,2088.424058,2169.425662,2429.462904,2700.809295,2756.650269,2844.571669,3082.492346,3274.030552,3272.463826,3171.314205,3307.915987,3359.386985,3390.41881,3709.107846,3829.544654,3682.081445,3481.042265,3444.778921,3483.406591,3499.227819,3397.475349,3430.1558,3445.23343,3414.97547,3382.997736,3390.59808,3399.852144,3469.351412,3553.066767,3310.632134,3252.495536,3387.224281,3393.197206,3320.318043,3189.184442,3792.630451,3675.46747,3432.056187,3412.348905,3334.766182,3290.764707,3163.026683,3188.815042,3049.091223,3281.431409,3445.492585,3466.510136,3544.844967,3952.569217,4051.202049,3612.733178,3981.109213
Belgium,,2203.189338,2222.43967,3288.958134,4860.430166,4838.809614,4991.835903,4134.542056,4020.091297,4191.77233,4128.654428,4161.921832,4254.57771,4301.093304,4577.628252,4718.664377,5063.961502,4902.256231,5294.685608,5551.575716,5747.446076,5785.891826,6167.378174,6427.267,6774.425906,7083.706469,7182.993158,7821.381187,8230.847829,8443.004221,9006.753424,9204.912471,9383.305343,9466.42167,9152.649191,8789.949138,8416.379934,8318.25648,8661.500375,8716.470491,8351.5562,8222.13051,8066.589288,7952.531639,6529.890474,6200.856853,6166.937781,6040.999036,5926.088247,5851.565865,5849.946083,5926.169707,5925.75285,5665.237069,5493.373921,5552.98694,5437.3336,5239.338115,5198.61353,5609.548646,6115.544144,5760.03925,5516.826544,5323.233031,5263.911528,5129.615187,5046.460516,4859.260706,4839.403461,4842.473051,4948.255195,5058.982933,5508.644614,6081.731889,6890.1613,7245.192387
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.82086628,111.0507908,410.6775489,470.6675004,483.1287272,718.9827621,705.7734287,966.0092794,433.9957176,456.3343639,409.2675267,614.2075773,778.8209719,695.2483117,429.9584894,458.9030567,541.8347919,370.4135919,358.5030855,372.4816575,404.7285564,398.2309009,377.4847709,378.7396058,413.4552151,428.9858735,397.4717488,362.8876084,327.4227353,308.7701817,345.7538881,316.8362879,375.8888687,443.9572856,480.5649179,495.3322772,522.3248223,532.5123899,506.3762663
Denmark,,1099.009908,1032.507693,1236.02274,1694.502973,2208.165158,2198.229657,2166.970157,2079.192385,2187.963649,2120.581586,2080.335854,2319.180805,2376.746406,2909.379907,2918.763227,3024.974948,3210.146989,3159.320092,3156.890068,3369.000336,3317.024888,3499.866961,3559.854086,3540.344406,3367.186012,3702.699746,4054.292684,3968.897986,3988.588928,4143.813412,4169.708625,4207.569538,4252.550613,4375.786423,4410.511943,4303.638989,4206.57316,4052.308244,4281.069731,4366.766349,4258.906672,4262.168553,4339.271442,4259.389648,4270.862198,4163.993526,4119.683269,4132.748968,4185.74126,4231.934371,4206.094522,4068.700481,4320.719346,4269.026205,4144.094129,4167.949722,3971.156462,4340.687519,4186.996599,4347.734191,4088.14115,4352.556896,4056.93386,4183.715924,3837.415727,3668.781127,3630.456471,3870.531423,3948.599952,4517.086417,4660.946223,4956.698887,5049.079271,5475.015488,7624.636908
Finland,,,,,,,,,,,636.1709508,747.8004956,786.3633345,908.636293,1274.844311,1012.354806,998.2102659,1018.096721,1001.440897,980.3271538,1118.30565,1022.945982,1085.158424,1179.493148,1356.298257,1412.493275,1333.067043,1547.190436,1368.265984,1402.756327,1459.247176,1628.65284,1899.693307,1776.50881,1934.938372,2210.438461,2032.875463,2184.678997,2330.948545,2321.132545,2449.658268,2442.882959,2486.559356,2596.388001,2643.799937,2569.529225,2527.184722,2273.847291,2517.504847,2707.631945,2766.705916,2410.406222,2548.395745,2428.370418,2476.279322,3144.033451,3334.04215,3429.984116,3491.891161,3289.886059,3546.598433,3723.125848,3640.686734,3698.967113,3744.331185,3767.933547,3574.420909,3654.602997,3668.94088,3606.106439,3710.932711,3749.529156,3907.925282,3650.493545,4446.368019,6847.396638
France,,13666.6542,14776.87536,19791.80372,25141.61856,28002.05059,23869.387,22243.53562,28429.96158,30432.87179,28032.52382,28666.47223,29424.71894,30580.13522,31603.89297,31019.37655,31931.12561,32392.88058,33368.82863,35100.50551,35142.08182,33613.96614,33801.58902,34264.33508,35160.63868,36443.65665,36308.72166,37937.56128,39578.38159,41737.18413,44102.78641,45129.64878,46025.8696,47171.04349,48072.54464,48964.29957,48673.60388,48616.352,50044.51666,51510.14108,51483.89029,52114.9936,51884.48016,52222.36568,50579.36047,50018.98903,50276.3215,47787.45575,46650.76128,46819.30508,45574.85761,45958.23889,45438.39631,45298.31559,46229.0158,47623.50514,48923.68119,47920.87216,48141.67701,48123.53317,47773.80067,51308.40796,48876.19294,47422.70607,46694.24669,46391.71766,47199.07524,48490.26313,50370.30537,51033.02602,49774.04467,50596.38264,52053.61602,53011.69842,53638.74877,57124.716
Germany,,,,,,17641.84071,17861.42348,20638.33765,19655.51161,23921.31079,17919.51087,28709.86463,30911.79131,32867.40176,41787.69884,46912.52238,44983.79601,44381.73009,43561.64335,45315.26966,40219.68317,44114.74849,44616.8244,47800.55165,51132.64215,53094.70397,55449.54284,55198.26002,54799.5738,54564.52715,56884.60401,57678.70558,58452.54014,59139.37377,58376.21573,58882.99219,58290.74218,58415.23464,59964.86676,61038.14483,60549.10997,60383.51888,63636.364,58891.92322,56009.49478,50351.44439,46957.98315,46185.251,45282.22883,43610.75428,43761.38054,44646.06201,43941.69859,43219.47363,43337.03641,42744.79292,41435.29908,34532.93103,39879.24328,39940.24097,40884.57322,42432.92009,42536.16341,41673.82245,42864.63431,41280.07244,41328.98326,42038.60915,43862.88953,45120.98357,46366.15424,50860.82344,54191.8546,53715.83999,56153.12124,61187.42492
Greece,,807.8169278,905.5222975,1067.186873,1030.659183,985.3972629,1061.124619,1079.316006,1393.895771,1452.214474,1430.08579,1480.6538,1572.862974,1521.507464,1547.189608,1586.281572,1648.741149,1783.446298,1935.787748,2492.543552,2910.802298,3294.904293,3554.710386,3757.414144,4005.665957,4027.985413,5002.527966,6435.247072,7042.463599,7465.92816,7625.980847,7387.423496,6389.342264,7562.832792,7716.914034,7039.371178,6909.629479,6857.748538,5859.914534,5847.035003,6182.701235,5797.044974,5860.944132,5558.670996,5776.685739,5638.489998,5735.624995,5858.298316,6209.249036,6616.789019,7210.270457,7548.729953,7967.241814,7791.806326,7643.284717,6548.134147,7199.322315,7784.959288,8094.197735,8087.772648,8991.008196,9426.707938,7244.037431,5832.400054,5158.510211,4817.032934,4777.771688,5066.732174,5277.898121,5273.683563,5636.947099,5542.719377,5912.419898,8093.749647,8745.382719,7227.519049
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,,,,,,,,,,,255.149183,267.3572779,284.3871365,295.6807987,300.0373054,303.3702529,339.2621642,350.3187689,333.2237114,339.206756,348.8982489,364.0563858,412.058033,464.387419,551.510728,590.2978215,598.230129,725.9812358,750.0435257,763.9331018,817.6271059,902.5438217,950.0369956,909.264606,920.8154174,863.3122874,835.1976359,861.0665613,884.4132833,826.5633589,822.1381412,812.5643602,922.3196753,966.2852018,956.0582787,963.393766,985.2659744,993.2551117,1046.361928,1108.455116,1117.769633,1156.307681,1186.341647,1287.248579,1236.202299,1185.085083,1203.239129,1218.77854,1208.590906,1217.371217,1260.884186,1244.870282,1186.180284,1124.505915,1064.967126,1059.224061,1055.41567,1058.483994,1066.284015,1071.93444,1095.214461,1149.687561,1165.269485,1215.528226,1164.312099,1174.984593
Italy,,5778.715395,6821.861701,7728.097442,8649.437992,7857.345693,8618.128945,8489.954097,8740.017118,9016.920378,9283.951018,9572.389843,10052.13333,10324.10275,11418.76103,12708.08308,13014.08145,13506.92187,14494.51288,14238.17438,14410.44914,14223.03991,15012.89989,16871.99604,18726.08309,18695.62795,18675.10014,17388.80716,17335.42019,18549.88365,19352.23773,20593.45352,20068.11011,21104.37659,23546.04178,24060.71683,24771.01241,24523.69163,26185.85636,28491.90253,30266.71619,30505.58386,29341.30924,29754.942,28899.77314,29053.8858,28335.59867,25878.94556,28515.47999,29900.04154,30889.16329,32097.45752,34238.35046,33676.08598,34596.53218,34877.89251,34992.13646,33665.35376,32574.67448,31645.21777,32955.39163,31875.22255,30965.01173,30323.86819,28030.19763,26956.79341,24885.32809,23828.8403,26994.18175,27769.83555,28047.33674,27280.52948,33492.26904,34867.44847,34691.88116,32634.77375
Luxembourg,,23.97952925,35.03995356,50.2783933,81.64895518,91.58140291,105.0024019,114.2236792,73.06673773,77.60015581,75.32633008,70.37704624,45.8179118,50.2836876,60.9981456,58.1458802,75.01703228,74.49551321,75.16055385,60.99681559,54.0172756,55.19816914,56.07205237,57.00639196,63.26488477,69.3879883,74.88892161,79.53263721,85.38333044,83.65801828,91.00089957,93.68303265,108.7681976,112.5879667,113.6593068,116.2478639,116.8382518,113.7027478,119.6333717,136.9941333,156.2780771,143.0827886,148.9460702,164.4581887,171.6664905,156.4539572,172.5646357,168.4466651,173.9060656,187.8313022,201.538855,204.4500166,208.7159107,261.8040517,233.5583705,247.1201566,259.5955851,262.6756628,257.1591713,266.6573485,199.4013502,197.3094061,248.8040895,214.8656397,209.2925115,216.8121402,232.5965886,274.1418589,258.768375,343.9312396,354.0454085,394.2220769,427.7094888,381.3787764,509.9087482,625.2239175
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.16759562,34.76658599,42.61376866,39.0926667,38.86966896,34.16520523,34.83961976,41.51759683,44.10709393,47.36770477,47.35462009,50.64603916,49.19125489,45.1555727,43.69092384,42.46951678,45.33153468,44.76639546,46.18795138,48.75496187,61.5123006,49.94257223,49.99963787,51.29070333,55.88882766,57.3743226,50.52578192,47.69245882,49.14753786,51.51711551,55.87047842,64.13566007,67.13276586,65.67177154,81.76499172,85.78474378,83.03492099,78.3034069,103.6163969
Netherlands,,3853.717293,4684.623587,4923.503738,5820.090406,6177.320717,7069.617967,7444.83863,7973.632531,7478.782441,6569.863248,5907.083212,6628.419559,7622.642535,8092.349992,8265.030141,9013.983064,8689.539377,8440.079973,9353.923009,9246.005697,9665.16654,9896.715965,10350.12733,10675.7976,10842.27663,11339.69217,11920.09557,11765.92396,13113.13576,12672.39246,13437.95067,13074.38116,13207.86753,14240.28684,13054.59792,13274.13486,13126.1456,13313.60629,13554.5557,13502.01905,13629.70191,13246.1998,12877.05521,12803.94499,11765.8613,11346.46848,11024.34569,11095.12382,10986.21564,10949.49121,11487.26651,11029.3993,11319.91494,11307.5887,11470.95064,11554.24085,11574.57106,12121.11742,12284.48765,12072.18442,12332.71735,11813.47597,11416.52656,10727.72449,9992.09933,10006.00827,9981.81003,10493.40552,10722.74953,11627.23105,12895.33512,13637.43432,14083.70324,13632.44339,15560.06637
Norway,,977.5188365,858.1616993,1187.024151,1583.525258,1992.826571,2040.292257,1688.80921,1649.909845,1742.139404,1621.46695,1715.729191,1633.367926,1776.622866,1962.56112,2044.228992,2072.99292,2402.423211,2388.114597,2462.895688,2610.687963,2755.457406,2763.074557,2832.815442,2831.780529,2852.06689,2928.693629,3176.336637,3252.085971,3318.482154,3544.081166,3633.801372,3668.433046,3708.396983,3853.041778,4020.913741,3872.78574,4461.820765,4320.855393,4598.214999,4382.483891,4498.822594,4535.144933,4397.93505,4766.072375,4441.37981,4670.01656,4217.418208,4275.215945,4204.215277,4482.739381,4505.161284,4355.582981,4384.230396,5268.609394,5065.33512,5193.760873,4886.517613,4877.099407,5188.663216,5217.732159,5535.789301,5449.302188,5552.070956,5653.210248,5784.509698,6035.183731,5991.258822,6218.066809,6862.618827,7230.121954,7649.90093,7750.435725,7976.932485,8697.821939,9005.210724
Portugal,,591.273964,636.0866076,660.7321662,721.6806965,835.2541949,878.0844606,939.397198,932.5493574,957.7871736,979.3682387,1099.433324,1143.780425,1833.65584,2084.39487,2035.9589,2219.365056,2220.675852,2339.852864,2871.726544,3023.165824,2837.714574,3157.654106,3443.749893,3450.678456,3261.360968,3823.499056,2516.477275,2015.488033,1856.728197,1875.43239,1906.009215,2066.228915,2056.954316,2060.178226,1980.838555,1843.407033,1865.056335,2097.437427,2182.788447,2423.865298,2544.082414,2615.414118,2695.915642,2768.286271,2679.908848,2607.06641,2799.886781,2700.994518,2755.125414,2698.108363,2838.209628,2922.81646,3040.979298,3123.979996,3035.030405,3246.664385,3498.323014,3375.429058,3168.773784,3239.555923,3466.520996,3395.706308,3219.654818,2821.522488,2922.024063,2698.813497,2829.310642,3390.246161,2820.808318,3168.686716,3384.235157,3292.775428,3723.429339,3566.560368,3904.192984
Spain,2838.883336,2890.828715,2710.05251,2564.650732,3250.577244,3187.22806,3203.044978,3465.43221,3677.334719,3848.03009,3376.152905,3217.038666,3861.606505,3891.501827,4752.739811,4477.477943,5116.329975,5132.744268,6169.96395,5799.470087,7683.115238,9064.044853,9138.973263,8783.921873,10467.41433,10316.2194,11420.02362,10411.24785,12334.59876,12530.39688,13045.85657,13972.51772,14487.99744,14715.35859,15239.35708,17073.30718,17489.35642,17790.90341,16632.2668,17601.72222,17795.68721,17700.29766,17954.52163,17255.55029,16833.14998,16402.2104,16571.48486,16703.02424,16175.65731,16017.6335,16809.97512,18472.93517,19091.58878,18879.71025,17500.31026,17761.1894,18565.32674,18796.48298,19412.07223,20133.08749,20022.37489,19221.18759,19345.85648,17846.65207,18048.95571,15746.21301,15723.0617,16712.90058,15497.26215,17150.86216,17813.74503,17986.49287,17973.51054,18840.91918,20306.57063,22293.18766
Sweden,,,,,,,,,,,,,3595.447149,3772.590656,4056.99669,4326.029465,4548.132705,4821.56523,4866.351697,4743.277706,4748.945749,4999.211943,5134.810955,5248.648889,5414.352362,5431.530367,5474.514586,5612.612601,5609.753628,5651.280952,5817.153021,6034.662131,5894.714125,5794.109658,5653.566453,5588.798794,5665.713959,5749.574815,5844.966932,5835.601348,5928.505376,6148.60099,6191.314126,5752.147525,5658.1605,5591.716847,5499.44107,4788.540519,4139.404397,5534.693571,5722.328641,5972.878302,6155.422925,6092.59823,5715.183679,5673.593838,5339.434675,5408.861086,5324.630665,5464.226183,4860.050819,4766.247376,5158.16059,4850.034156,4951.417996,4980.194683,5276.343375,5333.037789,5403.443496,5403.18311,5581.528685,6074.860567,6322.112077,6968.610722,7722.479441,8620.012709
Switzerland,,,,,,,,,,4029.01632,4293.102685,4162.819182,3898.821766,4541.30243,5020.288844,5230.423531,5668.019599,5712.880883,6004.24059,5848.901244,5571.404401,5948.132659,6119.18616,6365.043519,6484.175843,6284.039285,6259.323181,5904.153319,6689.180033,6341.85077,6352.222462,6642.138632,6606.455937,6595.032699,6870.262169,6961.9844,7034.979989,7738.354409,7334.965761,7056.376782,7371.792155,7515.439027,7970.629365,7695.012291,7471.893018,6634.623154,6574.454942,6652.051735,6294.578468,6067.21066,6052.979426,5602.75095,5519.104625,5389.937081,5159.162929,5024.894638,4931.671557,4854.406011,4620.84825,4649.896846,4762.939346,4757.90284,4595.81577,4718.747301,4632.245044,5029.374754,4556.686853,4745.755278,4936.271998,4965.635959,5000.863414,5369.481496,5831.317114,5400.831896,5652.315106,5817.009764
United Kingdom,,,33212.30148,39104.90692,50023.73757,55576.70849,52763.36063,50238.30408,49308.93589,47615.01225,46366.65097,46132.21681,47086.08144,47040.5063,47644.41556,48458.06504,49770.62942,49919.62795,49653.2072,50922.17666,50196.82739,47436.46016,48861.44771,48752.04705,51857.0221,52029.17083,52043.34026,54676.90142,53875.61264,51524.30605,53162.14912,54823.97872,58460.29161,57264.54943,62432.59219,65209.1997,68443.20598,69086.28699,68233.03824,67489.03822,65098.23587,65671.35438,65764.91728,66524.56549,62135.87822,59297.62701,57666.19199,54087.28524,53570.20742,51667.80092,51836.67733,51560.40998,52598.51351,54681.71678,57932.47405,62057.2928,62827.33251,63414.76729,63705.65808,65440.07217,68305.01266,69399.41423,68232.95685,65926.17147,64095.50376,61752.20532,60648.08086,58316.71578,58113.41132,58219.58414,58657.77256,61094.44969,62064.89124,63008.18952,64081.63428,69153.23405
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,82.46503184,78.47206656,83.61055401,104.3334365,56.13677852,73.32404168,95.81674067,232.7447365,303.6280651,321.5487978,393.8005285,470.1632809,269.2717876,241.1769229,251.7016187,273.9733555,278.8391536,323.6364801,335.2517597,364.5713942,397.9860594,422.8355803,412.3660672,416.8154661,432.3919302,461.0272031,450.0831991,462.9391153,518.1446226,514.2048557,539.7675608,647.0720923,739.8973456,745.2455786,701.0318493,768.7782852,833.1578573,901.7147477,1009.079464,1007.143013,1239.97389,1380.283881,1523.165818,1624.448117,1559.021167,1583.557213,1590.093763,1552.441545,1567.218864,1446.894862,1431.468348,1381.31383,1370.076917
Egypt,,,,,,,,,,,,,,,1619.0171,2323.01687,2993.084399,2993.942621,2568.076558,2690.162336,3491.200229,4627.1463,5480.432927,6158.143783,5078.163166,5159.515176,6868.355261,6513.279319,6745.889973,7477.391926,6081.317581,4591.624982,4487.97332,5430.029075,6004.239189,6735.468755,7168.458022,7182.776943,6521.178212,5538.7764,4362.373045,3516.702607,3463.185515,3485.478404,3415.815643,3315.328476,3476.962901,3422.042811,3465.196875,3546.936183,3571.114777,3582.97658,3830.223194,4622.458869,5218.918887,5332.74508,5045.311294,5035.466111,5152.349901,5188.852628,4832.294412,4690.158139,4688.93055,4553.558798,4430.68515,4392.218204,4794.622235,5082.991817,4788.783523,4040.789076,3970.294179,4121.767754,4448.216938,4811.013433,4645.922048,4091.150336
Iran,,,,,,,,,,,,,289.4522269,301.2244104,310.2454337,362.0042886,421.1275209,530.4063087,681.8464512,867.4477506,1138.072995,1421.95333,1532.388779,954.1104069,829.0565963,887.5578809,6152.15967,8365.690307,9426.932706,7894.181918,7511.400252,4184.244351,3392.404041,5047.423753,5423.113014,5086.622346,4433.275654,4632.613961,3710.763249,3404.140182,3146.827599,2327.393428,2066.41702,1863.077633,1616.914034,1893.513331,2336.899833,2292.408877,2527.895372,2819.721481,2821.912276,2854.182426,3142.349421,3498.100676,3765.307702,4394.657298,5679.024536,6753.036402,8086.076668,7435.637984,7153.508114,7484.663855,7615.925263,6573.100684,6843.379578,5511.063957,5494.872235,5842.485803,6707.372346,7546.687368,6384.638921,5515.958821,5811.30304,7068.091439,7334.035773,7375.617214
Iraq,,,,,,,,,,0.045625004,0.04910091,0.057501936,0.065868004,0.06898401,0.073304805,0.085214614,0.096777725,0.118503619,0.120962592,0.116881771,0.14211412,0.173396399,0.177229911,0.180093168,0.17410767,0.215833,0.424259808,0.431010396,0.423105157,0.441824803,0.41778616,,,,,,,,,,,,,,,,,,,,,,,,,,1913.239907,2582.535656,1853.819052,2837.174572,3750.402771,3574.791079,4028.377156,4340.860023,3947.191608,7278.067335,6335.150479,8677.04295,5431.368205,6746.047202,5730.86764,6945.896409,5159.912359,4969.106631,4683.139093,4523.33079
Israel,,,,,435.4263394,413.8322919,506.3280664,704.8010486,1358.992639,1200.724994,1128.587813,1197.153828,1301.180911,1548.413747,1985.91315,2372.775633,2424.323602,2536.301641,2810.94436,4580.555199,5804.338423,7159.382717,9746.46496,10536.50256,10683.48207,15735.91748,16139.98037,17832.41908,16491.30169,14074.19194,15294.92819,13609.85697,14424.15216,16926.72309,15677.04464,13956.1284,15179.29925,14333.28636,13374.21508,16348.04261,16464.65067,13013.91647,13743.58525,18671.2597,14094.37362,15499.17301,14715.33282,13672.39958,13929.86376,13943.4415,13745.80933,13455.20863,14260.84212,14858.38495,14864.21437,14619.50578,15107.8147,15481.31872,15716.24309,17622.32024,17846.24636,17484.2409,17607.26879,17720.86576,18063.45144,18627.36457,20053.92689,20335.14527,21412.68634,22325.92298,22602.38635,22737.20328,23685.71154,24413.73661,23406.07457,28956.83373
Jordan,,,,,,,,,,,,,,,,,,,,988.3720093,1205.73457,,905.5792495,855.1586597,945.8267556,911.8923884,811.3719172,796.1991409,1208.250328,932.7756093,939.9643,1059.337142,985.1840862,1069.665369,1126.174094,1150.8066,1108.170358,1210.554142,1338.946247,1341.629074,1264.155138,1005.590734,841.8516152,1072.988178,874.3736979,917.3936112,932.0108913,670.9566028,887.9985829,917.1369339,994.1289751,1019.017644,1046.566986,1027.520636,995.571594,1148.519557,1065.569613,1059.298637,1158.629114,1627.874689,1881.012512,2188.903072,2073.866655,2038.153047,1800.954805,1685.533647,1755.874394,1846.953957,2039.536109,2163.885545,2090.70348,2153.719256,2171.70831,2268.819157,2323.347887,2386.124457
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,675.2348412,846.1956509,2311.405693,,,3164.299136,2755.233113,3087.26809,3047.308539,3207.947017,3791.029182,4065.412641,4197.005761,3954.3304,3553.595436,3492.970753,4394.297218,5454.959576,21046.85168,27428.84755,13902.23773,6726.457981,7136.35477,7826.77811,6656.25801,5071.619352,4731.690705,4597.587237,5367.823862,5275.453259,5443.785031,5866.692585,6314.471317,6110.978524,6041.09655,6416.790071,5908.120045,5743.806713,5638.467524,6443.012645,6972.45904,6596.911027,6583.999427,6631.44946,7251.835119,7479.411488,7849.472647,8034.784328,7480.932973,9220.503785,8244.121401,7522.480047
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.52398,1389.282697,843.317235,1501.368696,1769.294476,1262.567788,984.7664249,245.1254916,186.1719791,,592.7361006,564.4624989,1005.641361,838.5333348,1051.90254,1077.635524,945.5822642,792.5703228,763.8902078,906.2043757,1019.216868,1054.346497,980.9019676,985.6159854,1002.141062,1017.801596,1010.622746,1109.134845,1016.389766,1224.867937,1309.429114,1279.782825,1297.222031,1363.27928,1569.643235,1608.764067,1887.839814,1715.384273,1838.842208,1601.474129,660.1880776,258.214683,218.747732,194.7415674
Oman,,,,,,,,,,,,,,,,,,,,,,,,369.2700469,621.3129891,669.2596929,715.3165695,1478.152617,1581.68174,1517.090122,1992.857143,1556.427757,1556.145589,1875.802842,2036.146511,2401.368295,2812.279976,2996.964417,2485.174107,2127.968869,2112.61768,2121.045104,2382.910424,1974.2864,2364.460539,2218.874679,2357.862696,2375.03195,2243.651705,2322.043029,2056.509082,2080.5593,2477.755225,2882.48866,2967.713914,3120.669052,3512.907861,4232.582971,4510.939952,4575.445138,4344.984116,4084.109159,4312.250172,5645.41539,10144.23364,9513.650655,8823.522171,8087.767678,8426.31169,7109.447394,7837.449316,6777.595192,6364.039799,5946.241143,5783.485046,5790.938321
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.320228,3526.883323,4620.804058,2774.588822,2652.315055,4548.094329,,2488.255184,2700.761646,2257.675741,2042.926174,2215.873235,,,,,,,,,,,1476.927795,1489.061114,1372.487521,1449.336256,1556.223221,2005.307599,2585.651038,2284.911212,2255.656166,,,,,,,,,,,12112.17976,15412.08791,
Saudi Arabia,,,,,,,,,,,,,,,,885.5514139,935.4596961,1340.768,2231.302898,2445.670647,2424.923379,2970.285745,3256.60487,3870.679003,5430.540764,7012.421181,,,,20603.90252,23360.82589,30028.20133,33567.55318,39089.09445,43549.23242,35359.51176,37976.34774,31360.44816,,27900.993,25536.00958,24130.35625,30324.43862,28918.66032,27179.93991,28806.19958,24863.63202,21917.06972,21881.66879,29716.27906,34327.28732,30552.63978,33673.64499,35867.64832,31482.97954,31706.78772,35183.49059,42487.33807,48399.08891,55749.7628,54716.88092,56231.07747,58525.69855,59320.64557,67134.58164,76920.45709,90665.3968,96710.10719,69196.88482,77154.4232,79809.01104,71410.02628,68182.1609,64758.14931,70920,73983.88103
